Loan Description,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Marketable:,,,,,,,,,,,,,,,
,,Note45,,7.25,,9/3/1991,8/31/1996,,2/28 - 8/31,,9825,,,,9825
,,Note46,,7,,9/30/1991,9/30/1996,,3/31 - 9/30,,10088,,,,10088
,,Note47,,6.875,,10/31/1991,10/31/1996,,4/30 - 10/31,,28331,,,,28331
,,Note48,,6.5,,12/2/1991,11/30/1996,,5/31 - 11/30,,9871,,,,9871
,,Note49,,6.125,,12/31/1991,12/31/1996,,6/30 - 12/31,,9635,,,,9635
,,Note50,,4.625,,2/16/1993,2/15/1996,,2/15 - 8/15,,19537,,,,19537
,,Note51,,4.625,,5/17/1993,5/15/1996,,5/15 - 11/15,,19264,,,,19264
,,Note52,,4.25,,8/16/1993,8/15/1996,,2/15 - 8/15,,20670,,,,20670
,,Note53,,4.375,,11/15/1993,11/15/1996,,5/15 - 11/15,,22065,,,,22065
,,Note54,,4,,1/31/1994,1/31/1996,,1/31 - 7/ 31,,18414,,,,18414
,,Note55,,4.625,,2/28/1994,2/29/1996,,2/28 - 8/31,,18949,,,,18949
,,Note56,,5.125,,3/31/1994,3/31/1996,,3/31 - 9/30,,19579,,,,19579
,,Note57,,5.5,,5/2/1994,4/30/1996,,4/30 - 10/31,,18806,,,,18806
,,Note58,,5.875,,5/31/1994,5/31/1996,,5/31 - 11/30,,18927,,,,18927
,,Note59,,6,,6/30/1994,6/30/1996,,6/30 - 12/31,,19859,,,,19859
,,Note60,,6.125,,8/1/1994,7/31/1996,,1/31 - 7/31,,19416,,,,19416
,,Note61,,6.25,,8/31/1994,8/31/1996,,2/28 - 8/31,,19292,,,,19292
,,Note62,,6.5,,9/30/1994,9/30/1996,,3/31 - 9/30,,19639,,,,19639
,,Note63,,7.25,,11/30/1994,11/30/1996,,5/31 - 11/30,,18940,,,,18940
,,Note64,,8.5,,5/15/1987,5/15/1997,,5/15 - 11/15,,9921,,,,9921
,,Note65,,8.625,,8/15/1987,8/15/1997,,2/15 - 8/15,,9363,,,,9363
,,Note66,,8.875,,11/15/1987,11/15/1997,,5/15 - 11/15,,9808,,,,9808
,,Note67,,8,,1/16/1990,1/15/1997,,1/15 - 7/15,,7852,,,,7852
,,Note68,,8.5,,4/16/1990,4/15/1997,,4/15 -  10/15,,7860,,,,7860
,,Note69,,8.5,,7/16/1990,7/15/1997,,1/15 - 7/15,,8385,,,,8385
,,Note70,,8.75,,10/15/1990,10/15/1997,,4/15 - 10/15,,8860,,,,8860
,,Note71,,6.25,,1/31/1992,1/31/1997,,1/31 - 7/31,,9464,,,,9464
,,Note72,,6.75,,3/2/1992,2/28/1997,,2/28 - 8/31,,9948,,,,9948
,,Note73,,6.875,,3/31/1992,3/31/1997,,3/31 - 9/30,,11302,,,,11302
,,Note74,,6.875,,4/30/1992,4/30/1997,,4/30 - 10/31,,11441,,,,11441
,,Note75,,6.75,,6/1/1992,5/31/1997,,5/31 - 11/30,,11049,,,,11049
,,Note76,,6.375,,6/30/1992,6/30/1997,,6/30 - 12/31,,11054,,,,11054
,,Note77,,5.5,,7/31/1992,7/31/1997,,1/31 - 7/31,,12104,,,,12104
,,Note78,,5.625,,8/31/1992,8/31/1997,,2/28 - 8/31,,11109,,,,11109
,,Note79,,5.5,,9/30/1992,9/30/1997,,3/31 - 9/30,,12139,,,,12139
,,Note80,,5.75,,11/2/1992,10/31/1997,,4/30 - 10/31,,11383,,,,11383
,,Note81,,6,,11/30/1992,11/30/1997,,5/31 - 11/30,,11526,,,,11526
,,Note82,,6,,12/31/1992,12/31/1997,,6/30 - 12/31,,12163,,,,12163
,,Note83,,4.75,,2/15/1994,2/15/1997,,2/15 - 8/15,,19832,,,,19832
,,Note84,,6.5,,5/16/1994,5/15/1997,,5/15 - 11/15,,21750,,,,21750
,,Note85,,6.5,,8/15/1994,8/15/1997,,2/15 - 8/15,,20250,,,,20250
,,Note86,,7.375,,11/15/1994,11/15/1997,,5/15 - 11/15,,20861,,,,20861
,,Note87,,8.125,,2/15/1988,2/15/1998,,2/15 - 8/15,,9159,,,,9159
,,Note88,,9,,5/15/1988,5/15/1998,,5/15 - 11/15,,9165,,,,9165
,,Note89,,9.25,,8/15/1988,8/15/1998,,2/15 - 8/15,,11343,,,,11343
,,Note90,,8.875,,11/15/1988,11/15/1998,,5/15 - 11/15,,9903,,,,9903
,,Note91,,7.875,,1/15/1991,1/15/1998,,1/15 - 7/15,,9126,,,,9126
,,Note92,,7.875,,4/15/1991,4/15/1998,,4/15 - 10/15,,8788,,,,8788
,,Note93,,8.25,,7/15/1991,7/15/1998,,1/15 - 7/15,,9694,,,,9694
,,Note94,,7.125,,10/15/1991,10/15/1998,,4/15 - 10/15,,10268,,,,10268
,,Note95,,5.625,,2/1/1993,1/31/1998,,1/31 - 7/31,,12339,,,,12339
,,Note96,,5.125,,3/1/1993,2/28/1998,,2/28 - 8/31,,11686,,,,11686
,,Note97,,5.125,,3/31/1993,3/31/1998,,3/31 - 9/30,,13149,,,,13149
,,Note98,,5.125,,4/30/1993,4/30/1998,,4/30 - 10/31,,12225,,,,12225
,,Note99,,5.375,,6/1/1993,5/31/1998,,5/31 - 11/30,,12358,,,,12358
,,Note100,,5.125,,6/30/1993,6/30/1998,,6/30 - 12/31,,12596,,,,12596
,,Note101,,5.25,,8/2/1993,7/31/1998,,1/31 - 7/31,,11689,,,,11689
,,Note102,,4.75,,8/31/1993,8/31/1998,,2/28 - 8/31,,13019,,,,13019
,,Note103,,4.75,,9/30/1993,9/30/1998,,3/31 - 9/30,,12576,,,,12576
,,Note104,,4.75,,11/1/1993,10/31/1998,,4/30 - 10/31,,13023,,,,13023
,,Note105,,5.125,,11/30/1993,11/30/1998,,5/31 - 11/30,,12115,,,,12115
,,Note106,,5.125,,12/31/1993,12/31/1998,,6/30 - 12/31,,12444,,,,12444
,,Note107,,8.875,,2/15/1989,2/15/1999,,2/15 - 8/15,,9720,,,,9720
,,Note108,,9.125,,5/15/1989,5/15/1999,,5/15 - 11/15,,10047,,,,10047
,,Note109,,8,,8/15/1989,8/15/1999,,2/15 - 8/15,,10164,,,,10164
,,Note110,,7.875,,11/15/1989,11/15/1999,,5/15 - 11/15,,10774,,,,10774
,,Note111,,6.375,,1/15/1992,1/15/1999,,1/15 - 7/15,,10559,,,,10559
,,Note112,,7,,4/15/1992,4/15/1999,,4/15 - 10/15,,10178,,,,10178
,,Note113,,6.375,,7/15/1992,7/15/1999,,1/15 - 7/15,,10006,,,,10006
,,Note114,,6,,10/15/1992,10/15/1999,,4/15 - 10/15,,10337,,,,10337
,,Note115,,5,,1/31/1994,1/31/1999,,1/31 - 7/31,,12901,,,,12901
,,Note116,,5.5,,2/28/1994,2/28/1999,,2/28 - 8/31,,11914,,,,11914
,,Note117,,5.875,,3/31/1994,3/31/1999,,3/31 - 9/30,,12780,,,,12780
,,Note118,,6.5,,5/2/1994,4/30/1999,,4/30 - 10/31,,12292,,,,12292
,,Note119,,6.75,,5/31/1994,5/31/1999,,5/31 - 11/30,,12339,,,,12339
,,Note120,,6.75,,6/30/1994,6/30/1999,,6/30 - 12/31,,13101,,,,13101
,,Note121,,6.875,,8/1/1994,7/31/1999,,1/31 - 7/31,,12411,,,,12411
,,Note122,,6.875,,8/31/1994,8/31/1999,,2/28 - 8/31,,12397,,,,12397
,,Note123,,7.125,,9/30/1994,9/30/1999,,3/31 - 9/30,,12836,,,,12836
,,Note124,,7.5,,10/31/1994,10/31/1999,,4/30 - 10/31,,12152,,,,12152
,,Note125,,7.75,,11/30/1994,11/30/1999,,5/31 - 11/30,,11934,,,,11934
,,Note126,,8.5,,2/15/1990,2/15/2000,,2/15 - 8/15,,10673,,,,10673
,,Note127,,8.875,,5/15/1990,5/15/2000,,5/15 - 11/15,,10496,,,,10496
,,Note128,,8.75,,8/15/1992,8/15/2000,,2/15 - 8/15,,11081,,,,11081
,,Note129,,8.5,,11/15/1990,11/15/2000,,5/15 - 11/15,,11520,,,,11520
,,Note130,,6.375,,1/15/1993,1/15/2000,,1/15 - 7/15,,10104,,,,10104
,,Note131,,5.5,,4/15/1993,4/15/2000,,4/15 - 10/15,,10535,,,,10535
,,Note132,,7.75,,2/15/1991,2/15/2001,,2/15 - 8/15,,11313,,,,11313
,,Note133,,8,,5/15/1991,5/15/2001,,5/15 - 11/15,,12398,,,,12398
,,Note134,,7.875,,8/15/1991,8/15/2001,,2/15 - 8/15,,12339,,,,12339
,,Note135,,7.5,,11/15/1991,11/15/2001,,5/15 - 11/15,,24226,,,,24226
,,Note136,,7.5,,5/15/1992,5/15/2002,,5/15 - 11/15,,11714,,,,11714
,,Note137,,6.375,,8/15/1992,8/15/2002,,2/15 - 8/15,,23859,,,,23859
,,Note138,,6.25,,2/15/1993,2/15/2003,,2/15 - 8/15,,23563,,,,23563
,,Note139,,5.75,,8/15/1993,8/15/2003,,2/15 - 8/15,,28011,,,,28011
,,Note140,,5.875,,2/15/1994,2/15/2004,,2/15 - 8/15,,12955,,,,12955
,,Note141,,7.25,,5/15/1994,5/15/2004,,5/15 - 11/15,,14440,,,,14440
,,Note142,,7.25,,8/15/1994,8/15/2004,,2/15 - 8/15,,13346,,,,13346
,,Note143,,7.875,,11/15/1994,11/15/2004,,5/15 - 11/15,,14374,,,,14374
,,,,,,,,,,,,,,,
,Treasury Bonds,,,Rate:,,Issue Date:,Payable:,Redeemable:,Interest Payable:,,Issued:,Retired:,,,Outstanding:
,CUSIP:,,,,,,,,,,,,,,
,,Bond1,,3,,2/15/1955,2/15/1995,,2/15 - 8/15,,2745,"2,643",,,102
,,Bond2,,10.5,,1/10/1980,2/15/1995,,2/15 - 8/15,,1502,,,,1502
,,Bond3,,7.875,,2/18/1975,2/15/2000,2/15/1995,2/15 - 8/15,,2771,22,,,2749
,,Bond4,,10.375,,7/9/1980,5/15/1995,,4/15 - 11/15,,1504,,,,1504
,,Bond5,,12.625,,4/8/1980,5/15/1995,,4/15 - 11/15,,1503,,,,1503
,,Bond6,,8.375,,8/15/1975,8/15/2000,8/15/1995,2/15 - 8/15,,4662,50,,,4612
,,Bond7,,11.5,,10/14/1980,11/15/1995,,4/15 - 11/15,,1482,,,,1482
,,Bond8,,8,,8/16/1976,8/15/2001,8/15/1996,2/15 - 8/15,,1575,90,,,1485
,,Bond9,,3.5,,10/3/1960,11/15/1998,,4/15 - 11/15,,4463,"4,219",,,243
,,Bond10,,8.25,,5/15/1975,5/15/2005,5/15/2000,4/15 - 11/15,,4246,22,,,4224
,,Bond11,,11.75,,1/12/1981,2/15/2001,,2/15 - 8/15,,1501,,,,1501
,,Bond12,,13.125,,4/2/1981,5/15/2001,,4/15 - 11/15,,1750,,,,1750
,,Bond13,,13.375,,7/2/1981,8/15/2001,,2/15 - 8/15,,1753,,,,1753
,,Bond14,,15.75,,10/7/1981,11/15/2001,,4/15 - 11/15,,1753,,,,1753
,,Bond15,,14.25,,1/6/1982,2/15/2002,,2/15 - 8/15,,1759,,,,1759
,,Bond16,,7.625,,2/15/1977,2/15/2007,2/15/2002,2/15 - 8/15,,4249,15,,,4234
,,Bond17,,11.625,,9/29/1982,11/15/2002,,4/15 - 11/15,,2753,,,,2753
,,Bond18,,7.825,,11/15/1977,11/15/2007,11/15/2002,4/15 - 11/15,,1495,,,,1495
,,Bond19,,10.75,,1/4/1983,2/15/2003,,2/15 - 8/15,,3007,,,,3007
,,Bond20,,10.75,,4/4/1983,5/15/2003,,4/15 - 11/15,,3249,,,,3249
,,Bond21,,8.375,,8/15/1978,8/15/2008,8/15/2003,2/15 - 8/15,,2103,,,,2103
,,Bond22,,11.125,,7/5/1983,8/15/2003,,2/15 - 8/15,,3501,,,,3501
,,Bond23,,11.875,,10/5/1983,11/15/2003,,4/15 - 11/15,,7260,,,,7260
,,Bond24,,8.75,,11/15/1978,11/15/2008,11/15/2003,4/15 - 11/15,,5230,,,,5230
,,Bond25,,12.375,,4/5/1984,5/15/2004,,4/15 - 11/15,,3755,,,,3755
,,Bond26,,13.75,,7/10/1984,8/15/2004,,2/15 - 8/15,,4000,,,,4000
,,Bond27,,9.125,,5/15/1979,5/15/2009,5/15/2004,4/15 - 11/15,,4606,,,,4606
,,Bond28,,10.375,,11/15/1979,11/15/2009,11/15/2004,4/15 - 11/15,,4201,,,,4201
,,Bond29,,11.625,,10/30/1984,11/15/2004,,4/15 - 11/15,,8302,,,,8302
,,Bond30,,11.75,,2/15/1980,2/15/2010,2/15/2005,2/15 - 8/15,,2647,153,,,2494
,,Bond31,,12,,4/2/1985,5/15/2005,,4/15 - 11/15,,4261,,,,4261
,,Bond32,,10,,5/15/1980,5/15/2010,5/15/2005,4/15 - 11/15,,2987,,,,2987
,,Bond33,,10.75,,7/2/1985,8/15/2005,,2/15 - 8/15,,9270,,,,9270
,,Bond34,,12.75,,11/17/1980,11/15/2010,11/15/2005,4/15 - 11/15,,4736,,,,4736
,,Bond35,,9.375,,1/15/1986,2/15/2006,,2/15 - 8/15,,4756,,,,4756
,,Bond36,,13.875,,5/15/1981,5/15/2011,5/15/2006,4/15 - 11/15,,4609,,,,4609
,,Bond37,,14,,11/16/1981,11/15/2011,11/15/2006,4/15 - 11/15,,4901,,,,4901
,,Bond38,,10.375,,11/15/1982,11/15/2012,11/15/2007,4/15 - 11/15,,11032,,,,11032
,,Bond39,,12,,8/15/1983,8/5/2013,8/5/2008,2/15 - 8/15,,14755,,,,14755
,,Bond40,,13.25,,5/15/1984,5/15/2014,5/15/2009,4/15 - 11/15,,5007,,,,5007
,,Bond41,,12.5,,8/15/1984,8/15/2014,8/15/2009,2/15 - 8/15,,5128,,,,5128
,,Bond42,,11.75,,11/15/1984,11/15/2014,11/15/2009,4/15 - 11/15,,6006,,,,6006
,,Bond43,,11.25,,2/15/1985,2/15/2015,,2/15 - 8/15,,12668,,,,12668
,,Bond44,,10.625,,8/15/1985,8/15/2015,,2/15 - 8/15,,7150,,,,7150
,,Bond45,,9.875,,11/15/1985,11/15/2015,,4/15 - 11/15,,6900,,,,6900
,,Bond46,,9.25,,2/15/1986,2/15/2016,,2/15 - 8/15,,7267,,,,7267
,,Bond47,,7.25,,5/15/1986,5/15/2016,,4/15 - 11/15,,18824,,,,18824
,,Bond48,,7.5,,11/15/1986,11/15/2016,,4/15 - 11/15,,18864,,,,18864
,,Bond49,,8.75,,5/15/1987,5/15/2017,,4/15 - 11/15,,18194,,,,18194
,,Bond50,,8.875,,8/15/1987,8/15/2017,,2/15 - 8/15,,14017,,,,14017
,,Bond51,,9.125,,5/15/1988,5/15/2018,,4/15 - 11/15,,8709,,,,8709
,,Bond52,,9,,11/15/1988,11/15/2018,,4/15 - 11/15,,9033,,,,9033
,,Bond53,,8.875,,2/15/1989,2/15/2019,,2/15 - 8/15,,19251,,,,19251
,,Bond54,,8.125,,8/15/1989,8/15/2019,,2/15 - 8/15,,20214,,,,20214
,,Bond55,,8.5,,2/15/1990,2/15/2020,,2/15 - 8/15,,10229,,,,10229
,,Bond56,,8.75,,5/15/1990,5/15/2020,,4/15 - 11/15,,10159,,,,10159
,,Bond57,,8.75,,8/15/1990,8/15/2020,,2/15 - 8/15,,21419,,,,21419
,,Bond58,,7.875,,2/15/1991,2/15/2021,,2/15 - 8/15,,11113,,,,11113
,,Bond59,,8.125,,5/15/1991,5/15/2021,,4/15 - 11/15,,11959,,,,11959
,,Bond60,,8.125,,8/15/1991,8/15/2021,,2/15 - 8/15,,12163,,,,12163
,,Bond61,,8,,11/15/1991,11/15/2021,,4/15 - 11/15,,32798,,,,32798
,,Bond62,,7.25,,8/15/1992,8/15/2022,,2/15 - 8/15,,10353,,,,10353
,,Bond63,,7.625,,11/15/1992,11/15/2022,,4/15 - 11/15,,10700,,,,10700
,,Bond64,,7.125,,2/15/1993,2/15/2023,,2/15 - 8/15,,18374,,,,18374
,,Bond65,,7.25,,8/15/1993,8/15/2023,,2/15 - 8/15,,22909,,,,22909
,,Bond66,,7.5,,8/15/1994,11/15/2024,,4/15 - 11/15,,11470,,,,11470
,,,,,,,,,,,,,,,
,Tips:,,,,7  d,,,,,,,,,,
,CUSIP:,,Series:,Interest Rate:,,,,,,,,,,,
,,None,,1,,1/1/1950,1/31/1995,,1,,1,,,,1
,,,,,,,,,,,,,,,
