Loan Description,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Marketable:,,,,,,,,,,,,,,,
,Treasury Bills (Maturity Value):,,,,1d,,,,,,,,,,
,CUSIP:,,,Yield:,,Issue Date:,Payable Date:,,Interest Payable:,,Issued:,Retired:,Inflation Adjusted:,,Outstanding:
,,Bills1,,9.2,,7/7/1983,1/5/1984,,1/5/1984,,6241,,,,12265
,,Bills2,,8.72,,10/6/1983,,,,,6024,,,,
,,Bills3,,9.26,,7/14/1983,1/12/1984,,1/12/1984,,6275,,,,12324
,,Bills4,,8.83,,10/13/1983,,,,,6049,,,,
,,Bills5,,9.37,,7/21/1983,1/19/1984,,1/19/1984,,6269,,,,12289
,,Bills6,,8.63,,10/20/1983,,,,,6020,,,,
,,Bills7,,8.007,,1/27/1983,1/26/1984,,1/26/1984,,7527,,,,19803
,,Bills8,,9.31,,7/28/1983,,,,,6255,,,,
,,Bills9,,8.66,,10/21/1983,,,,,6021,,,,
,,Bills10,,9.56,,8/4/1983,2/2/1984,,2/2/1984,,6290,,,,12306
,,Bills11,,8.41,,11/3/1983,,,,,3514,,,,
,,Bills12,,8.73,,12/2/1983,,,,,2502,,,,
,,Bills13,,9.7,,8/11/1983,2/9/1984,,2/9/1984,,6246,,,,12465
,,Bills14,,8.83,,11/10/1983,,,,,6219,,,,
,,Bills15,,9.55,,8/18/1983,2/16/1984,,2/16/1984,,6265,,,,12506
,,Bills16,,8.78,,11/17/1983,,,,,6241,,,,
,,Bills17,,8.308,,2/24/1983,2/23/1984,,2/23/1984,,7768,,,,20234
,,Bills18,,9.29,,8/25/1983,,,,,6242,,,,
,,Bills19,,8.81,,11/25/1983,,,,,6224,,,,
,,Bills20,,9.53,,9/1/1983,3/1/1984,,3/1/1984,,6268,,,,12483
,,Bills21,,8.9,,12/1/1983,,,,,6215,,,,
,,Bills22,,9.4,,9/8/1983,3/8/1984,,3/8/1984,,6221,,,,12476
,,Bills23,,9,,12/8/1983,,,,,6255,,,,
,,Bills24,,9.14,,9/15/1983,3/15/1984,,3/15/1984,,6227,,,,12454
,,Bills25,,8.93,,12/15/1983,,,,,6227,,,,
,,Bills26,,8.427,,3/24/1983,3/22/1984,,3/22/1984,,7774,,,,20421
,,Bills27,,9.06,,9/22/1983,,,,,6229,,,,
,,Bills28,,9.04,,12/22/1983,,,,,6418,,,,
,,Bills29,,8.84,,9/29/1983,3/29/1984,,3/29/1984,,6019,,,,12500
,,Bills30,,8.94,,12/29/1983,,,,,6481,,,,
,,Bills31,,8.92,,10/6/1983,4/5/1984,,4/5/1984,,6045,,,,6045
,,Bills32,,8.97,,10/13/1983,4/12/1984,,4/12/1984,,6115,,,,6115
,,Bills33,,8.275,,4/21/1983,4/19/1984,,4/19/1984,,7764,,,,13807
,,Bills34,,8.79,,10/20/1983,,,,,6043,,,,
,,Bills35,,8.91,,10/27/1983,4/26/1984,,4/26/1984,,6022,,,,6022
,,Bills36,,8.68,,11/3/1983,5/3/1984,,5/3/1984,,3518,,,,6022
,,Bills37,,9.02,,12/2/1983,,,,,2504,,,,
,,Bills38,,9.02,,11/10/1983,5/10/1984,,5/10/1984,,6224,,,,6224
,,Bills39,,8.05,,5/19/1983,5/17/1984,,5/17/1984,,7795,,,,13997
,,Bills40,,8.91,,11/17/1983,,,,,6202,,,,
,,Bills41,,8.96,,11/25/1983,5/24/1984,,5/24/1984,,6254,,,,6254
,,Bills42,,9.05,,12/1/1983,5/31/1984,,5/31/1984,,6217,,,,6217
,,Bills43,,9.16,,12/8/1983,6/7/1984,,6/7/1984,,6336,,,,6336
,,Bills44,,8.8,,6/16/1983,6/14/1984,,6/14/1984,,7776,,,,14166
,,Bills45,,9.12,,12/15/1983,,,,,6390,,,,
,,Bills46,,9.24,,12/22/1983,6/21/1984,,6/21/1984,,6425,,,,6425
,,Bills47,,9.14,,12/29/1983,6/28/1984,,6/28/1984,,6444,,,,6444
,,Bills48,,9.36,,7/14/1983,7/12/1984,,7/12/1984,,7846,,,,7846
,,Bills49,,9.77,,8/11/1983,8/9/1984,,8/9/1984,,7777,,,,7777
,,Bills50,,9.64,,9/8/1983,9/6/1984,,9/6/1984,,7773,,,,7773
,,Bills51,,9.13,,10/6/1983,10/4/1984,,10/4/1984,,7767,,,,7767
,,Bills52,,9.03,,11/3/1983,11/1/1984,,11/1/1984,,7774,,,,7774
,,Bills53,,9.09,,12/1/1983,11/29/1984,,11/29/1984,,8006,,,,8006
,,Bills54,,9.23,,12/29/1983,12/27/1984,,12/27/1984,,8272,,,,8272
,,,,,,,,,,,,,,,
,Treasury Notes,,,Rate:,,Issue Date:,Payable:,,Interest Payable:,,Issued:,Retired:,,,Outstanding:
,CUSIP:,,,,,,,,,,,,,,
,,Note1,,7.25,,2/15/1977,2/15/1984,,2/15 - 8/15,,8438,,,,8438
,,Note2,,7.25,,8/15/1977,8/15/1984,,2/15 - 8/15,,2863,,,,2863
,,Note3,,9.25,,9/5/1979,5/15/1984,,5/15 - 11/15,,2587,,,,2587
,,Note4,,14.25,,3/31/1980,3/31/1984,,3/31 - 9/30,,2914,,,,2914
,,Note5,,8.875,,6/30/1980,6/30/1984,,6/30 - 12/31,,3726,,,,3726
,,Note6,,12.125,,9/30/1980,9/30/1984,,3/31 - 9/30,,11012,,,,11012
,,Note7,,13.25,,11/17/1980,5/15/1984,,5/15 - 11/15,,4315,,,,4315
,,Note8,,14,,12/31/1980,12/31/1984,,6/30 - 12/31,,3620,,,,3620
,,Note9,,13.25,,2/17/1981,8/15/1984,,2/15 - 8/15,,4662,,,,4662
,,Note10,,15.75,,5/15/1981,5/15/1984,,5/15 - 11/15,,3776,,,,3776
,,Note11,,16,,8/17/1981,11/15/1984,,5/15 - 11/15,,5780,,,,5780
,,Note12,,14.375,,11/16/1981,11/15/1984,,5/15 - 11/15,,6213,,,,6213
,,Note13,,15,,2/1/1982,1/31/1984,,1/31 - 7/31,,6208,,,,6208
,,Note14,,15.125,,3/1/1982,2/29/1984,,2/29 - 8/31,,5950,,,,5950
,,Note15,,14.125,,3/31/1982,3/31/1984,,3/15  -  8/15,,6219,,,,6219
,,Note16,,13.875,,4/30/1982,4/30/1984,,4/30  -  10/31,,5877,,,,5877
,,Note17,,13.75,,6/1/1982,5/31/1984,,5/31 - 11/30,,6018,,,,6018
,,Note18,,14.375,,6/30/1982,6/30/1984,,6/30 - 12/31,,6232,,,,6232
,,Note19,,13.125,,8/2/1982,7/31/1984,,1/31  -  7/31,,7177,,,,7177
,,Note20,,11.625,,8/31/1982,8/31/1984,,2/29  -  8/31,,7492,,,,7492
,,Note21,,9.75,,11/1/1982,10/31/1984,,4/30 - 10/31,,7890,,,,7890
,,Note22,,9.875,,11/30/1982,11/30/1984,,5/31 - 11/30,,7571,,,,7571
,,Note23,,9.375,,12/31/1982,12/31/1984,,6/30 - 12/31,,8009,,,,8009
,,Note24,,8,,2/15/1978,2/15/1985,,2/15 - 8/15,,4203,,,,4203
,,Note25,,8.25,,8/15/1978,8/15/1985,,2/15 - 8/15,,4837,,,,4837
,,Note26,,10.375,,12/4/1979,5/15/1985,,5/15 - 11/15,,2539,,,,2539
,,Note27,,14.375,,3/3/1980,5/15/1985,,5/15 - 11/15,,2719,,,,2719
,,Note28,,9.625,,6/5/1980,8/15/1985,,2/15 - 8/15,,3293,,,,3293
,,Note29,,11.75,,9/3/1980,11/15/1985,,5/15 - 11/15,,3087,,,,3087
,,Note30,,13.375,,3/31/1981,3/31/1985,,3/31 - 9/30,,3786,,,,3786
,,Note31,,14,,6/30/1981,6/30/1985,,6/30 - 12/31,,3393,,,,3393
,,Note32,,15.875,,9/30/1981,9/30/1985,,3/31 - 9/30,,3961,,,,3961
,,Note33,,14.125,,12/31/1981,12/31/1985,,6/30 - 12/31,,3430,,,,3430
,,Note34,,14.625,,2/16/1982,2/15/1985,,2/15 - 8/15,,5888,,,,5888
,,Note35,,14.125,,5/17/1982,5/15/1985,,5/15 - 11/15,,6952,,,,6952
,,Note36,,13.125,,8/16/1982,8/15/1985,,2/15 - 8/15,,7487,,,,7487
,,Note37,,9.75,,11/15/1982,11/15/1985,,5/15 - 11/15,,6986,,,,6986
,,Note38,,9.25,,1/31/1983,1/31/1985,,1/31 - 7/31,,8298,,,,8298
,,Note39,,9.625,,2/28/1983,2/28/1985,,2/29 - 8/31,,8434,,,,8434
,,Note40,,9.625,,3/3/1983,3/31/1985,,3/31 - 9/30,,9171,,,,9171
,,Note41,,9.5,,5/2/1983,4/30/1985,,4/30 - 10/31,,8572,,,,8572
,,Note42,,9.875,,5/31/1983,5/31/1985,,5/31 - 11/30,,8681,,,,8681
