Loan Description,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Marketable:,,,,,,,,,,,,,,,
,Treasury Bills (Maturity Value):,,,,1d,,,,,,,,,,
,CUSIP:,,,Yield:,,Issue Date:,Payable Date:,,Interest Payable:,,Issued:,Retired:,Inflation Adjusted:,,Outstanding:
,,Bills1,,3.32,,7/9/1992,1/7/1993,,1/7/1993,,12033,,,,22267
,,Bills2,,2.67,,10/8/1992,,,,,10234,,,,
,,Bills3,,3.84,,1/16/1992,1/14/1993,,1/14/1993,,12840,,,,35882
,,Bills4,,3.31,,7/16/1992,,,,,11987,,,,
,,Bills5,,2.88,,10/15/1992,,,,,11055,,,,
,,Bills6,,3.24,,7/23/1992,1/21/1993,,1/21/1993,,12001,,,,39834
,,Bills7,,2.94,,10/22/1992,,,,,11625,,,,
,,Bills8,,3.29,,12/3/1992,,,,,16207,,,,
,,Bills9,,3.27,,7/30/1992,1/28/1993,,1/28/1993,,11627,,,,23528
,,Bills10,,2.97,,10/29/1992,,,,,11901,,,,
,,Bills11,,3.3,,8/6/1992,2/4/1993,,2/4/1993,,11722,,,,23543
,,Bills12,,3.05,,11/5/1992,,,,,11821,,,,
,,Bills13,,4.01,,2/13/1992,2/11/1993,,2/11/1993,,12870,,,,36404
,,Bills14,,3.19,,8/13/1992,,,,,11703,,,,
,,Bills15,,3.1,,11/12/1992,,,,,11830,,,,
,,Bills16,,3.18,,8/20/1992,2/18/1993,,2/18/1993,,11743,,,,23614
,,Bills17,,3.13,,11/19/1992,,,,,11872,,,,
,,Bills18,,3.24,,8/27/1992,2/25/1993,,2/25/1993,,11662,,,,23573
,,Bills19,,3.27,,11/27/1992,,,,,11911,,,,
,,Bills20,,3.26,,9/3/1992,3/4/1993,,3/4/1993,,11615,,,,23477
,,Bills21,,3.31,,12/3/1992,,,,,11862,,,,
,,Bills22,,4.37,,3/12/1992,3/11/1993,,3/11/1993,,13800,,,,37437
,,Bills23,,2.95,,9/10/1992,,,,,11394,,,,
,,Bills24,,3.29,,12/10/1992,,,,,12244,,,,
,,Bills25,,2.9,,9/17/1992,3/18/1993,,3/18/1993,,11086,,,,23377
,,Bills26,,3.26,,12/17/1992,,,,,12291,,,,
,,Bills27,,2.93,,9/24/1992,3/25/1993,,3/25/1993,,10276,,,,22841
,,Bills28,,3.16,,12/24/1992,,,,,12565,,,,
,,Bills29,,2.85,,10/1/1992,4/1/1993,,4/1/1993,,10285,,,,22698
,,Bills30,,3.22,,12/31/1992,,,,,12413,,,,
,,Bills31,,4.34,,4/9/1992,4/8/1993,,4/8/1993,,14247,,,,24468
,,Bills32,,2.78,,10/8/1992,,,,,10221,,,,
,,Bills33,,2.95,,10/15/1992,4/15/1993,,4/15/1993,,11050,,,,11050
,,Bills34,,3.1,,10/22/1992,4/22/1993,,4/22/1993,,11618,,,,11618
,,Bills35,,3.22,,10/29/1992,4/29/1993,,4/29/1993,,11858,,,,11858
,,Bills36,,4.2,,5/7/1992,5/6/1993,,5/6/1993,,14451,,,,26290
,,Bills37,,3.27,,11/5/1992,,,,,11839,,,,
,,Bills38,,3.31,,11/12/1992,5/13/1993,,5/13/1993,,11804,,,,11804
,,Bills39,,3.37,,11/19/1992,5/20/1993,,5/20/1993,,11930,,,,11930
,,Bills40,,3.45,,11/27/1992,5/27/1993,,5/27/1993,,11847,,,,11847
,,Bills41,,4.07,,6/4/1992,6/3/1997,,6/3/1997,,14296,,,,26109
,,Bills42,,3.46,,12/3/1992,,,,,11813,,,,
,,Bills43,,3.37,,12/10/1992,6/10/1993,,6/10/1993,,12291,,,,12291
,,Bills44,,3.43,,12/17/1992,6/17/1993,,6/17/1993,,12244,,,,12244
,,Bills45,,3.32,,12/24/1992,6/24/1993,,6/24/1993,,12709,,,,12709
,,Bills46,,3.93,,7/2/1992,7/1/1993,,7/1/1993,,14992,,,,27425
,,Bills47,,3.38,,12/31/1992,,,,,12434,,,,
,,Bills48,,3.37,,7/30/1992,7/29/1993,,7/29/1993,,14717,,,,14717
,,Bills49,,3.28,,8/27/1992,8/26/1993,,8/26/1993,,14616,,,,14616
,,Bills50,,3.02,,9/24/1992,9/23/1993,,9/23/1993,,14889,,,,14889
,,Bills51,,3.12,,10/22/1992,10/21/1993,,10/21/1993,,14279,,,,14279
,,Bills52,,3.61,,11/19/1992,11/18/1993,,11/18/1993,,14259,,,,14259
,,Bills53,,3.57,,12/17/1992,12/16/1993,,12/16/1993,,14783,,,,14783
,,,,,,,,,,,,,,,
,Treasury Notes,,,Rate:,,Issue Date:,Payable:,,Interest Payable:,,Issued:,Retired:,,,Outstanding:
,CUSIP:,,,,,,,,,,,,,,
,,Note1,,10.875,,2/15/1983,2/15/1993,,2/15 - 8/15,,5162,,,,5162
,,Note2,,10.125,,5/16/1983,5/15/1993,,5/15 - 11/15,,5100,,,,5100
,,Note3,,11.875,,8/15/1983,8/15/1993,,2/15 - 8/15,,6593,,,,6593
,,Note4,,11.75,,11/15/1983,11/15/1993,,5/15 - 11/15,,12478,,,,12478
,,Note5,,8.75,,1/15/1986,1/15/1993,, 1/15 - 7/15,,6515,,,,6515
,,Note6,,7.375,,4/3/1986,4/15/1993,,4/15 - 10/15,,6511,,,,6511
,,Note7,,7.25,,7/7/1986,7/15/1993,,1/15 - 7/15,,6757,,,,6757
,,Note8,,7.125,,11/3/1986,10/15/1993,,4/15 - 10/15,,7013,,,,7013
,,Note9,,8.25,,12/1/1987,2/15/1993,,2/15 - 8/15,,8256,,,,8256
,,Note10,,7.625,,3/3/1988,5/15/1993,,5/15 - 11/15,,8096,,,,8096
,,Note11,,8.75,,6/1/1988,8/15/1993,,2/15 - 8/15,,7370,,,,7370
,,Note12,,9,,9/1/1988,11/15/1993,,5/15 - 11/15,,7518,,,,7518
,,Note13,,9.625,,3/31/1989,3/31/1993,,3/31 - 9/30,,9204,,,,9204
,,Note14,,8.125,,6/30/1989,6/30/1993,,6/30 - 12/31,,8393,,,,8393
,,Note15,,8.25,,10/2/1989,9/30/1993,,3/31 - 9/30,,8745,,,,8745
,,Note16,,7.625,,1/2/1990,12/31/1993,,6/30 - 12/31,,8974,,,,8974
,,Note17,,8.375,,2/15/1990,2/15/1993,,2/15 - 8/15,,14744,,,,14744
,,Note18,,8.625,,5/15/1990,5/15/1993,,5/15 - 11/15,,13251,,,,13251
,,Note19,,8,,8/15/1990,8/15/1993,,2/15 - 8/15,,15499,,,,15499
,,Note20,,7.75,,11/15/1990,11/15/1993,,5/15 - 11/15,,17211,,,,17211
,,Note21,,7,,1/31/1991,1/31/1993,,1/31 - 7/31,,14120,,,,14120
,,Note22,,6.75,,2/28/1991,2/28/1993,,2/28 - 8/31,,13736,,,,13736
,,Note23,,7.125,,4/1/1991,3/31/1993,,3/31 - 9/30,,14404,,,,14404
,,Note24,,7,,4/30/1991,4/30/1993,,4/30 - 10/31,,13590,,,,13590
,,Note25,,6.75,,5/31/1991,5/31/1993,,5/31 - 11/30,,14101,,,,14101
,,Note26,,7,,7/1/1991,6/30/1993,,6/30 - 12/31,,15350,,,,15350
,,Note27,,6.875,,7/31/1991,7/31/1993,,1/31 - 7/31,,13701,,,,13701
,,Note28,,6.375,,9/3/1991,8/31/1993,,2/28 - 8/31,,14087,,,,14087
,,Note29,,6.125,,9/30/1991,9/30/1993,,3/31 - 9/30,,15373,,,,15373
,,Note30,,6,,10/31/1991,10/31/1993,,4/30 - 10/31,,15716,,,,15716
,,Note31,,5.5,,12/2/1991,11/30/1993,,5/31 - 11/30,,15629,,,,15629
,,Note32,,5,,12/31/1991,12/31/1993,,6/30 - 12/31,,16539,,,,16539
,,Note33,,13.125,,5/15/1984,5/15/1994,,5/15 - 11/15,,5669,,,,5669
,,Note34,,12.625,,8/15/1984,8/15/1994,,2/15 - 8/15,,6300,,,,6300
,,Note35,,11.625,,11/15/1984,11/15/1994,,5/15 - 11/15,,6659,,,,6659
,,Note36,,7,,1/5/1987,1/15/1994,,1/15 - 7/15,,7295,,,,7295
,,Note37,,7,,4/1/1987,4/15/1994,,4/15 - 10/15,,7336,,,,7336
,,Note38,,8,,7/6/1987,7/15/1994,,1/15 - 7/15,,7221,,,,7221
,,Note39,,9.5,,10/15/1987,10/15/1994,,4/15 - 10/15,,7074,,,,7074
,,Note40,,8.875,,12/1/1988,2/15/1994,,2/15 - 8/15,,7806,,,,7806
,,Note41,,9.5,,3/3/1989,5/15/1994,,5/15 - 11/15,,8532,,,,8532
,,Note42,,8.5,,6/2/1989,8/15/1994,,2/15 - 8/15,,7842,,,,7842
,,Note43,,8.5,,9/1/1989,11/15/1994,,5/15 - 11/15,,8272,,,,8272
,,Note44,,8.5,,4/2/1990,3/31/1994,,3/31 - 9/30,,9220,,,,9220
