Loan Description,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Marketable:,,,,,,,,,,,,,,,
,Treasury Bills (Maturity Value):,,,,1d,,,,,,,,,,
,CUSIP:,,,Yield:,,Issue Date:,Payable Date:,,Interest Payable:,,Issued:,Retired:,Inflation Adjusted:,,Outstanding:
,,Bills1,,5.96,,7/3/1986,1/2/1987,,1/2/1987,,7833,,,,14170
,,Bills2,,5.2,,10/2/1986,,,,,6337,,,,
,,Bills3,,5.85,,7/10/1986,1/8/1987,,1/8/1987,,7435,,,,14691
,,Bills4,,5.08,,10/9/1986,,,,,7256,,,,
,,Bills5,,5.8,,7/17/1986,1/15/1987,,1/15/1987,,7483,,,,14510
,,Bills6,,5.13,,10/16/1986,,,,,7027,,,,
,,Bills7,,7.31,,1/23/1986,1/22/1987,,1/22/1987,,9189,,,,28433
,,Bills8,,5.77,,7/24/1986,,,,,7672,,,,
,,Bills9,,5.3,,10/23/1986,,,,,7562,,,,
,,Bills10,,5.2,,11/4/1986,,,,,4010,,,,
,,Bills11,,5.89,,7/31/1986,1/29/1987,,1/29/1987,,7312,,,,15153
,,Bills12,,5.18,,10/30/1986,,,,,7841,,,,
,,Bills13,,5.73,,8/7/1986,2/5/1987,,2/5/1987,,7645,,,,15701
,,Bills14,,5.23,,11/6/1986,,,,,8056,,,,
,,Bills15,,5.6,,8/14/1986,2/12/1987,,2/12/1987,,5537,,,,13573
,,Bills16,,5.41,,11/13/1986,,,,,8036,,,,
,,Bills17,,7.19,,2/20/1986,2/19/1987,,2/19/1987,,9159,,,,25030
,,Bills18,,5.65,,8/21/1986,,,,,7833,,,,
,,Bills19,,5.39,,11/20/1986,,,,,8038,,,,
,,Bills20,,5.35,,8/28/1986,2/26/1987,,2/26/1987,,7826,,,,15850
,,Bills21,,5.35,,11/28/1986,,,,,8024,,,,
,,Bills22,,5.17,,9/4/1986,3/5/1987,,3/5/1987,,7832,,,,15869
,,Bills23,,5.4,,12/4/1986,,,,,8037,,,,
,,Bills24,,5.35,,9/11/1986,3/12/1987,,3/12/1987,,7822,,,,15655
,,Bills25,,5.51,,12/11/1986,,,,,7833,,,,
,,Bills26,,6.61,,3/20/1986,3/19/1987,,3/19/1987,,9229,,,,25272
,,Bills27,,5.34,,9/18/1986,,,,,8216,,,,
,,Bills28,,5.55,,12/18/1986,,,,,7827,,,,
,,Bills29,,5.39,,9/25/1986,3/26/1987,,3/26/1987,,7819,,,,15682
,,Bills30,,5.49,,12/26/1986,,,,,7863,,,,
,,Bills31,,5.37,,10/2/1986,4/2/1987,,4/2/1987,,6333,,,,6333
,,Bills32,,5.13,,10/9/1986,4/9/1987,,4/9/1987,,7215,,,,7215
,,Bills33,,5.94,,4/17/1986,4/16/1987,,4/16/1987,,9763,,,,16786
,,Bills34,,5.22,,10/16/1986,,,,,7023,,,,
,,Bills35,,5.39,,10/23/1986,4/23/1987,,4/23/1987,,7538,,,,7538
,,Bills36,,5.21,,10/30/1986,4/30/1987,,4/30/1987,,7809,,,,7809
,,Bills37,,5.3,,11/6/1986,5/7/1987,,5/7/1987,,8024,,,,8024
,,Bills38,,6.17,,5/15/1986,5/14/1987,,5/14/1987,,9264,,,,17331
,,Bills39,,5.54,,11/13/1986,,,,,8067,,,,
,,Bills40,,5.44,,11/20/1986,5/21/1987,,5/21/1987,,8033,,,,8033
,,Bills41,,5.39,,11/28/1986,5/28/1987,,5/28/1987,,8028,,,,8028
,,Bills42,,5.46,,12/4/1986,6/4/1987,,6/4/1987,,8025,,,,8025
,,Bills43,,6.59,,6/12/1986,6/11/1987,,6/11/1987,,9417,,,,17251
,,Bills44,,5.5,,12/11/1986,,,,,7834,,,,
,,Bills45,,5.58,,12/18/1986,6/18/1987,,6/18/1987,,7840,,,,7840
,,Bills46,,5.56,,12/26/1986,6/25/1987,,6/25/1987,,8024,,,,8024
,,Bills47,,5.98,,7/10/1986,7/9/1987,,7/9/1987,,9680,,,,9680
,,Bills48,,5.82,,8/7/1986,8/6/1987,,8/6/1987,,10167,,,,10167
,,Bills49,,5.33,,9/4/1986,9/3/1987,,9/3/1987,,9512,,,,9512
,,Bills50,,5.47,,10/2/1986,10/1/1987,,10/1/1987,,9831,,,,9831
,,Bills51,,5.44,,10/30/1986,10/29/1987,,10/29/1987,,10007,,,,10007
,,Bills52,,5.45,,11/28/1986,11/27/1987,,11/27/1987,,9887,,,,9887
,,Bills53,,5.6,,12/26/1986,12/24/1987,,12/24/1987,,9764,,,,9764
,,,,,,,,,,,,,,,
,Treasury Notes,,,Rate:,,Issue Date:,Payable:,,Interest Payable:,,Issued:,Retired:,,,Outstanding:
,CUSIP:,,,,,,,,,,,,,,
,,Note1,,7.625,,11/15/1977,11/15/1987,,5/15 - 11/15,,2387,,,,2387
,,Note2,,9,,2/15/1979,2/15/1987,,2/15 - 8/15,,6238,,,,6238
,,Note3,,12,,2/15/1980,5/15/1987,,5/15 - 11/15,,2472,,,,2472
,,Note4,,12.75,,12/2/1981,2/15/1987,,2/15 - 8/15,,3437,,,,3437
,,Note5,,14,,3/3/1982,5/15/1987,,5/15 - 11/15,,3519,,,,3519
,,Note6,,13.75,,6/2/1982,8/15/1987,,2/15 - 8/15,,4078,,,,4078
,,Note7,,12.625,,9/7/1982,11/15/1987,,5/15 - 11/15,,5384,,,,5384
,,Note8,,10.25,,3/31/1983,3/31/1987,,3/31 - 9/30,,6522,,,,6522
,,Note9,,10.5,,6/30/1983,6/30/1987,,6/30 - 12/31,,6435,,,,6435
,,Note10,,11.125,,9/30/1983,9/30/1987,,3/31 - 9/30,,6539,,,,6539
,,Note11,,11.25,,1/3/1984,12/31/1987,,6/30 - 12/31,,6580,,,,6580
,,Note12,,10.875,,2/15/1984,2/15/1987,,2/15 - 8/15,,9166,,,,9166
,,Note13,,12.5,,5/15/1984,5/15/1987,,5/15 - 11/15,,7831,,,,7831
,,Note14,,12.375,,8/15/1984,8/15/1987,,2/15 - 8/15,,7717,,,,7717
,,Note15,,11,,11/15/1984,11/15/1987,,5/15 - 11/15,,8187,,,,8187
,,Note16,,9.75,,1/31/1985,1/31/1987,,1/31 - 7/31,,10212,,,,10212
,,Note17,,10,,2/28/1985,2/28/1987,,2/28 - 8/31,,10087,,,,10087
,,Note18,,10.75,,4/1/1985,3/31/1987,,3/31 - 9/30,,10349,,,,10349
,,Note19,,9.75,,4/30/1985,4/30/1987,,4/30 - 10/31,,9992,,,,9992
,,Note20,,9.125,,5/31/1985,5/31/1987,,5/31 - 11/30,,10446,,,,10446
,,Note21,,8.5,,7/1/1985,6/30/1987,,6/30 - 12/31,,10674,,,,10674
,,Note22,,8.875,,7/31/1985,7/31/1987,,1/31 - 7/31,,10166,,,,10166
,,Note23,,8.875,,9/3/1985,8/31/1987,,2/28 - 8/31,,10450,,,,10450
,,Note24,,9,,9/30/1985,9/30/1987,,3/31 - 9/30,,10095,,,,10095
,,Note25,,8.875,,10/31/1985,10/31/1987,,4/30 - 10/31,,10298,,,,10298
,,Note26,,8.5,,12/2/1985,11/30/1987,,5/31 - 11/30,,10699,,,,10699
,,Note27,,7.875,,12/31/1985,12/31/1987,,6/30 - 12/31,,10524,,,,10524
,,Note28,,8.25,,5/15/1978,5/15/1988,,5/15 - 11/15,,4148,,,,4148
,,Note29,,8.75,,11/15/1978,11/15/1988,,5/15 - 11/15,,3445,,,,3445
,,Note30,,12.375,,1/5/1981,1/15/1988,,1/15 - 7/15,,2710,,,,2710
,,Note31,,13.25,,4/6/1981,4/15/1988,,4/15 - 10/15,,2972,,,,2972
,,Note32,,14,,7/7/1981,7/15/1988,,1/15 - 7/15,,3469,,,,3469
,,Note33,,15.375,,10/14/1981,10/15/1988,,4/15 - 10/15,,3474,,,,3474
,,Note34,,10.125,,12/2/1982,2/15/1988,,2/15 - 8/15,,5040,,,,5040
,,Note35,,9.875,,3/1/1983,5/15/1988,,5/15 - 11/15,,5955,,,,5955
,,Note36,,10.5,,6/3/1983,8/15/1988,,2/15 - 8/15,,5783,,,,5783
,,Note37,,11.75,,9/6/1983,11/15/1988,,5/15 - 11/15,,6028,,,,6028
,,Note38,,12,,4/2/1984,3/31/1988,,3/31 - 9/30,,6837,,,,6837
,,Note39,,13.625,,7/2/1984,6/30/1988,,6/30 - 12/31,,6723,,,,6723
,,Note40,,11.375,,10/31/1984,9/30/1988,,3/31 - 9/30,,6574,-290,,,6864
,,Note41,,11.375,,10/31/1984,9/30/1988,,30-Sep,,1001,290,,,711
,,Note42,,10.625,,12/31/1984,12/31/1988,,6/30 - 12/31,,6808,,,,6808
,,Note43,,10.375,,2/15/1985,2/15/1988,,2/15 - 8/15,,8489,,,,8489
