Loan Description,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Marketable:,,,,,,,,,,,,,,,
,,Notes43,,9,,9/1/1988,11/15/1993,,5/15 - 11/15,,7518,,,,7518
,,Notes44,,9.625,,3/31/1989,3/31/1993,,3/31 - 9/30,,9204,,,,9204
,,Notes45,,8.125,,6/30/1989,6/30/1993,,6/30 - 12/31,,8393,,,,8393
,,Notes46,,8.25,,10/2/1989,9/30/1993,,3/31 - 9/30,,8745,,,,8745
,,Notes47,,7.625,,1/2/1990,12/31/1993,,6/30 - 12/31,,8974,,,,8974
,,Notes48,,8.375,,2/15/1990,2/15/1993,,2/15 - 8/15,,14744,,,,14744
,,Notes49,,8.625,,5/15/1990,5/15/1993,,5/15 - 11/15,,13251,,,,13251
,,Notes50,,8,,8/15/1990,8/15/1993,,2/15 - 8/15,,15499,,,,15499
,,Notes51,,7.75,,11/15/1990,11/15/1993,,5/15 - 11/15,,17211,,,,17211
,,Notes52,,7,,1/31/1991,1/31/1993,,1/31 - 7/31,,14120,,,,14120
,,Notes53,,6.75,,2/28/1991,2/28/1993,,2/29 - 8/31,,13736,,,,13736
,,Notes54,,7.125,,4/1/1991,3/31/1993,,3/31 - 9/30,,14404,,,,14404
,,Notes55,,7,,4/30/1991,4/30/1993,,4/30 - 10/31,,13590,,,,13590
,,Notes56,,6.75,,5/31/1991,5/31/1993,,5/31 - 11/30,,14101,,,,14101
,,Notes57,,7,,7/1/1991,6/30/1993,,6/30 - 12/31,,15350,,,,15350
,,Notes58,,6.875,,7/31/1991,7/31/1993,,1/31 - 7/31,,13701,,,,13701
,,Notes59,,6.375,,9/3/1991,8/31/1993,,2/29 - 8/31,,14087,,,,14087
,,Notes60,,6.125,,9/30/1991,9/30/1993,,3/31 - 9/30,,15373,,,,15373
,,Notes61,,6,,10/31/1991,10/31/1993,,4/30 - 10/31,,15716,,,,15716
,,Notes62,,5.5,,12/2/1991,11/30/1993,,5/31 - 11/30,,15629,,,,15629
,,Notes63,,5,,12/31/1991,12/31/1993,,6/30 - 12/31,,16539,,,,16539
,,Notes64,,13.125,,5/15/1984,5/15/1994,,5/15 - 11/15,,5669,,,,5669
,,Notes65,,12.625,,8/15/1984,8/15/1994,,2/15 - 8/15,,6300,,,,6300
,,Notes66,,11.625,,11/15/1984,11/15/1994,,5/15 - 11/15,,6659,,,,6659
,,Notes67,,7,,1/5/1987,1/15/1994,,1/15 - 7/15,,7295,,,,7295
,,Notes68,,7,,4/1/1987,4/15/1994,,4/15 - 10/15,,7336,,,,7336
,,Notes69,,8,,7/6/1987,7/15/1994,,1/15 - 7/15,,7221,,,,7221
,,Notes70,,9.5,,10/15/1987,10/15/1994,,4/15 - 10/15,,7074,,,,7074
,,Notes71,,8.875,,12/1/1988,2/15/1994,,2/15 - 8/15,,7806,,,,7806
,,Notes72,,9.5,,3/3/1989,5/15/1994,,5/15 - 11/15,,8532,,,,8532
,,Notes73,,8.625,,6/2/1989,8/15/1994,,2/15 - 8/15,,7842,,,,7842
,,Notes74,,8.25,,9/1/1989,11/15/1994,,5/15 - 11/15,,8272,,,,8272
,,Notes75,,8.5,,4/2/1990,3/31/1994,,3/31 - 9/30,,9220,,,,9220
,,Notes76,,8.5,,7/2/1990,6/30/1994,,6/30 - 12/31,,9209,,,,9209
,,Notes77,,8.5,,10/1/1990,9/30/1994,,3/31 - 9/30,,8914,,,,8914
,,Notes78,,7.625,,12/31/1990,12/31/1994,,6/30 - 12/31,,9681,,,,9681
,,Notes79,,6.875,,2/15/1991,2/15/1994,,2/15 - 8/15,,15557,,,,15557
,,Notes80,,7,,5/15/1991,5/15/1994,,5/15 - 11/15,,18141,,,,18141
,,Notes81,,6.875,,8/15/1991,8/15/1994,,2/15 - 8/15,,17165,,,,17165
,,Notes82,,6,,11/15/1991,11/15/1994,,5/15 - 11/15,,16808,,,,16808
,,Notes83,,11.25,,2/15/1985,2/15/1995,,2/15 - 8/15,,6934,,,,6934
,,Notes84,,11.25,,5/15/1985,5/15/1995,,5/15 - 11/15,,7127,,,,7127
,,Notes85,,10.5,,8/15/1985,8/15/1995,,2/15 - 8/15,,7956,,,,7956
,,Notes86,,9.5,,11/15/1985,11/15/1995,,5/15 - 11/15,,7319,,,,7319
,,Notes87,,8.625,,1/15/1988,1/15/1995,,1/15 - 7/15,,7343,,,,7343
,,Notes88,,8.375,,4/15/1988,4/15/1995,,4/15 - 10/15,,7018,,,,7018
,,Notes89,,8.875,,7/15/1988,7/15/1995,,1/15 - 7/15,,6805,,,,6805
,,Notes90,,8.625,,10/17/1988,10/15/1995,,4/15 - 10/15,,7195,,,,7195
,,Notes91,,7.75,,12/1/1989,2/15/1995,,2/15 - 8/15,,8344,,,,8344
,,Notes92,,8.5,,3/1/1990,5/15/1995,,5/15 - 11/15,,8293,,,,8293
,,Notes93,,8.5,,6/1/1990,8/15/1995,,2/15 - 8/15,,8877,,,,8877
,,Notes94,,8.5,,9/4/1990,11/15/1995,,5/15 - 11/15,,9023,,,,9023
,,Notes95,,8.875,,2/15/1986,2/15/1996,,2/15 - 8/15,,7574,-841,,,8415
,,Notes96,,8.875,,2/15/1986,2/15/1996,,15-Feb,,1001,841,,,160
,,Notes97,,7.375,,5/15/1986,5/15/1996,,5/15 - 11/15,,20086,,,,20086
,,Notes98,,7.25,,11/15/1986,11/15/1996,,5/15 - 11/15,,20259,,,,20259
,,Notes99,,9.25,,1/17/1989,1/15/1996,,1/15 - 7/15,,7421,,,,7421
,,Notes100,,9.375,,4/17/1989,4/15/1996,,4/15 - 10/15,,7782,,,,7782
,,Notes101,,7.875,,7/17/1989,7/15/1996,,1/15 - 7/15,,7725,,,,7725
,,Notes102,,8,,10/16/1989,10/15/1996,,4/15 - 10/15,,7989,,,,7989
,,Notes103,,7.875,,12/3/1990,2/15/1996,,2/15 - 8/15,,9055,,,,9055
,,Notes104,,7.5,,1/31/1991,1/31/1996,,1/31 - 7/31,,9438,,,,9438
,,Notes105,,7.5,,2/28/1991,2/29/1996,,2/29 - 8/31,,9622,,,,9622
,,Notes106,,7.75,,4/1/1991,3/31/1996,,3/31 - 9/30,,9081,,,,9081
,,Notes107,,7.625,,4/30/1991,4/30/1996,,4/30 - 10/31,,9496,,,,9496
,,Notes108,,7.625,,5/31/1991,5/31/1996,,5/31 - 11/30,,9617,,,,9617
,,Notes109,,7.875,,7/1/1991,6/30/1996,,6/30 - 12/31,,9770,,,,9770
,,Notes110,,7.875,,7/31/1991,7/31/1996,,1/31 - 7/31,,9869,,,,9869
,,Notes111,,7.25,,9/3/1991,8/31/1996,,2/29 - 8/31,,9825,,,,9825
,,Notes112,,7,,9/30/1991,9/30/1996,,3/31 - 9/30,,10088,,,,10088
,,Notes113,,6.875,,10/31/1991,10/31/1996,,4/30 - 10/31,,9348,,,,9348
,,Notes114,,6.5,,12/2/1991,11/30/1996,,5/31 - 11/30,,9871,,,,9871
,,Notes115,,6.125,,12/31/1991,12/31/1996,,6/30 - 12/31,,9635,,,,9635
,,Notes116,,8.5,,5/15/1987,5/15/1997,,5/15 - 11/15,,9921,,,,9921
,,Notes117,,8.625,,8/15/1987,8/15/1997,,2/15 - 8/15,,9363,,,,9363
,,Notes118,,8.875,,11/15/1987,11/15/1997,,5/15 - 11/15,,9808,,,,9808
,,Notes119,,8,,1/16/1990,1/15/1997,,1/15 - 7/15,,7852,,,,7852
,,Notes120,,8.5,,4/16/1990,4/15/1997,,4/15 - 10/15,,7860,,,,7860
,,Notes121,,8.5,,7/16/1990,7/15/1997,,1/15 - 7/15,,6365,,,,8385
,,Notes122,,8.75,,10/15/1990,10/15/1997,,4/15 - 10/15,,8860,,,,8860
,,Notes123,,8.125,,2/15/1988,2/15/1998,,2/15 - 8/15,,9159,,,,9159
,,Notes124,,9,,5/15/1988,5/15/1998,,5/15 - 11/15,,9165,,,,9165
,,Notes125,,9.25,,8/15/1988,8/15/1998,,2/15 - 8/15,,11343,,,,11343
,,Notes126,,8.875,,11/15/1988,11/15/1998,,5/15 - 11/15,,9903,,,,9903
,,Notes127,,7.875,,1/15/1991,1/15/1998,,1/15 - 7/15,,9126,,,,9126
,,Notes128,,7.875,,4/15/1991,4/15/1998,,4/15 - 10/15,,8788,,,,8788
,,Notes129,,8.25,,7/15/1991,7/15/1998,,1/15 - 7/15,,9694,,,,9694
,,Notes130,,7.125,,10/15/1991,10/15/1998,,4/15 - 10/15,,10268,,,,10268
,,Notes131,,8.875,,2/15/1989,2/15/1999,,2/15 - 8/15,,9720,,,,9720
,,Notes132,,9.125,,5/15/1989,5/15/1999,,5/15 - 11/15,,10047,,,,10047
,,Notes133,,8,,8/15/1989,8/15/1999,,2/15 - 8/15,,10164,,,,10164
,,Notes134,,7.875,,11/15/1989,11/15/1999,,5/15 - 11/15,,10774,,,,10774
,,Notes135,,8.5,,2/15/1990,2/15/2000,,2/15 - 8/15,,10673,,,,10673
,,Notes136,,8.625,,5/15/1990,5/15/2000,,5/15 - 11/15,,10496,,,,10496
,,Notes137,,8.75,,8/15/1990,8/15/2000,,2/15 - 8/15,,11081,,,,11081
,,Notes138,,8.5,,11/15/1990,11/15/2000,,5/15 - 11/15,,11520,,,,11520
,,Notes139,,7.75,,2/15/1991,2/15/2001,,2/15 - 8/15,,11313,,,,11313
,,Notes140,,8,,5/15/1991,5/15/2001,,5/15 - 11/15,,12398,,,,12398
,,Notes141,,7.875,,8/15/1991,8/15/2001,,2/15 - 8/15,,12339,,,,12339
,,Notes142,,7.5,,11/15/1991,11/15/2001,,5/15 - 11/15,,12763,,,,12763
,,,,,,,,,,,,,,,
,Treasury Bonds,,,Rate:,,Issue Date:,Payable:,Redeemable:,Interest Payable:,,Issued:,Retired:,,,Outstanding:
,CUSIP:,,,,,,,,,,,,,,
,,Bond1,,4.25,,8/15/1962,8/15/1992,2/15/1992,2/15 - 8/15,,3818,2516,,,1302
,,Bond2,,4,,1/17/1963,2/15/1993,2/15/1992,2/15 - 8/15,,250,189,,,61
,,Bond3,,7.5,,8/15/1973,8/15/1993,2/15/1992,2/15 - 8/15,,1914,100,,,1814
,,Bond4,,4.125,,4/18/1963,5/15/1994,5/15/1992,5/15 - 11/15,,1560,1145,,,415
,,Bond5,,7.25,,7/8/1977,8/15/1992,,2/15 - 8/15,,1504,,,,1504
,,Bond6,,6.75,,1/10/1973,2/15/1993,,2/15 - 8/15,,627,,,,627
,,Bond7,,7.875,,1/6/1978,2/15/1993,,2/15 - 8/15,,1501,,,,1501
,,Bond8,,7,,5/15/1973,5/15/1998,5/15/1993,5/15 - 11/15,,692,,,,692
,,Bond9,,8.625,,7/11/1978,8/15/1993,,2/15 - 8/15,,1768,,,,1768
,,Bond10,,8.625,,10/10/1978,11/15/1993,,5/15 - 11/15,,1509,,,,1509
,,Bond11,,9,,1/11/1979,2/15/1994,,2/15 - 8/15,,3010,,,,3010
,,Bond12,,8.5,,5/15/1974,5/15/1999,5/15/1994,5/15 - 11/15,,2414,37,,,2378
,,Bond13,,8.75,,7/9/1979,8/15/1994,,2/15 - 8/15,,1506,,,,1506
,,Bond14,,10.125,,10/18/1979,11/15/1994,,5/15 - 11/15,,1502,,,,1502
,,Bond15,,3,,2/15/1955,2/15/1995,,2/15 - 8/15,,2745,2623,,,122
,,Bond16,,10.5,,1/10/1980,2/15/1995,,2/15 - 8/15,,1502,,,,1502
,,Bond17,,7.875,,2/18/1975,2/15/2000,2/15/1995,2/15 - 8/15,,2771,22,,,2749
,,Bond18,,10.375,,7/9/1980,5/15/1995,,5/15 - 11/15,,1504,,,,1504
,,Bond19,,12.625,,10/14/1980,5/15/1995,,5/15 - 11/15,,1503,,,,1503
,,Bond20,,8.375,,8/15/1975,8/15/2000,8/15/1995,2/15 - 8/15,,4662,50,,,4612
,,Bond21,,11.5,,10/14/1980,11/15/1995,,5/15 - 11/15,,1482,,,,1482
,,Bond22,,8,,8/16/1976,8/15/2001,8/15/1996,2/15 - 8/15,,1575,90,,,1485
,,Bond23,,3.5,,10/3/1960,11/15/1998,,5/15 - 11/15,,4463,4184,,,279
,,Bond24,,8.25,,5/15/1975,5/15/2005,5/15/2000,5/15 - 11/15,,4246,22,,,4224
,,Bond25,,11.75,,1/12/1981,2/15/2001,,2/15 - 8/15,,1501,,,,1501
,,Bond26,,13.125,,4/21/1981,5/15/2001,,5/15 - 11/15,,1750,,,,1750
,,Bond27,,13.375,,7/2/1981,8/15/2001,,2/15 - 8/15,,1753,,,,1753
,,Bond28,,15.75,,10/7/1981,11/15/2001,,5/15 - 11/15,,1753,,,,1753
,,Bond29,,14.25,,1/6/1982,2/15/2002,,2/15 - 8/15,,1759,,,,1759
,,Bond30,,7.625,,2/15/1977,2/15/2007,2/15/2002,2/15 - 8/15,,4249,15,,,4234
,,Bond31,,11.625,,9/29/1982,11/15/2002,,5/15 - 11/15,,2753,,,,2753
,,Bond32,,7.875,,11/15/1977,11/15/2007,11/15/2002,5/15 - 11/15,,1495,,,,1495
,,Bond33,,10.75,,1/4/1983,2/15/2003,,2/15 - 8/15,,3007,,,,3007
,,Bond34,,10.75,,4/4/1983,5/15/2003,,5/15 - 11/15,,3249,,,,3249
,,Bond35,,8.375,,8/15/1978,8/15/2008,8/15/2003,2/15 - 8/15 ,,2103,,,,2103
,,Bond36,,11.125,,7/5/1983,8/15/2003,,2/15 - 8/15 ,,3501,,,,3501
,,Bond37,,11.875,,10/5/1983,11/15/2003,,5/15 - 11/15,,7260,,,,7260
,,Bond38,,8.75,,11/15/1978,11/15/2008,11/15/2003,5/15 - 11/15,,5230,,,,5230
,,Bond39,,12.375,,4/5/1984,5/15/2004,,5/15 - 11/15,,3755,,,,3755
,,Bond40,,13.75,,7/10/1984,8/15/2004,,2/15 - 8/15,,4000,,,,4000
,,Bond41,,9.125,,5/15/1979,5/15/2009,5/15/2004,5/15 - 11/15,,4606,,,,4606
,,Bond42,,10.375,,11/15/1979,11/15/2009,11/15/2004,5/15 - 11/15,,4201,,,,4201
,,Bond43,,11.625,,10/30/1984,11/15/2004,,5/15 - 11/15,,8302,,,,8302
,,Bond44,,11.75,,2/15/1980,2/15/2010,2/15/2005,2/15 - 8/15,,2647,153,,,2494
,,Bond45,,12,,4/2/1985,5/15/2005,,5/15 - 11/15,,4261,,,,4261
,,Bond46,,10,,5/15/1980,5/15/2010,5/15/2005,5/15 - 11/15,,2987,,,,2987
,,Bond47,,10.75,,7/2/1985,8/15/2005,,2/15 - 8/15,,9270,,,,9270
,,Bond48,,12.75,,11/17/1980,11/15/2010,11/15/2005,5/15 - 11/15,,4736,,,,4736
,,Bond49,,9.375,,1/15/1986,2/15/2006,,2/15 - 8/15,,4756,,,,4756
,,Bond50,,13.875,,5/15/1981,5/15/2011,5/15/2006,5/15 - 11/15,,4609,,,,4609
,,Bond51,,14,,11/16/1981,11/15/2011,11/15/2006,5/15 - 11/15,,4901,,,,4901
,,Bond52,,10.375,,11/15/1982,11/15/2012,11/15/2007,5/15 - 11/15,,11032,,,,11032
,,Bond53,,12,,8/15/1983,8/15/2013,8/15/2008,2/15 - 8/15,,14755,,,,14755
,,Bond54,,13.25,,5/15/1984,5/15/2014,5/15/2009,5/15 - 11/15,,5007,,,,5007
,,Bond55,,12.5,,8/15/1984,8/15/2014,8/15/2009,2/15 - 8/15,,5128,,,,5128
,,Bond56,,11.75,,11/15/1984,11/15/2014,11/15/2009,5/15 - 11/15,,6006,,,,6006
,,Bond57,,11.25,,2/15/1985,2/15/2015,,2/15 - 8/15,,12668,,,,12688
,,Bond58,,10.625,,8/15/1985,8/15/2015,,2/15 - 8/15,,7150,,,,7150
,,Bond59,,9.875,,11/15/1985,11/15/2015,,5/15 - 11/15,,6900,,,,6900
,,Bond60,,9.25,,2/15/1986,2/15/2016,,2/15 - 8/15 ,,7267,,,,7267
,,Bond61,,7.25,,5/15/1986,5/15/2016,,5/15 - 11/15,,18824,,,,18824
,,Bond62,,7.5,,11/15/1986,11/15/2016,,5/15 - 11/15,,18864,,,,18864
,,Bond63,,8.75,,5/15/1987,5/15/2017,,5/15 - 11/15,,18194,,,,18194
,,Bond64,,8.875,,8/15/1987,8/15/2017,,2/15 - 8/15,,14017,,,,14017
,,Bond65,,9.125,,5/15/1988,5/15/2018,,5/15 - 11/15,,8709,,,,8709
,,Bond66,,9,,11/15/1988,11/15/2018,,5/15 - 11/15,,9033,,,,9033
,,Bond67,,8.875,,2/15/1989,2/15/2019,,2/15 - 8/15,,19251,,,,19251
,,Bond68,,8.125,,8/15/1989,8/15/2019,,2/15 - 8/15,,20214,,,,20214
,,Bond69,,8.5,,2/15/1990,2/15/2020,,2/15 - 8/15,,10229,,,,10229
,,Bond70,,8.75,,5/15/1990,5/15/2020,,5/15 - 11/15,,10159,,,,10159
,,Bond71,,8.75,,8/15/1990,8/15/2020,,2/15 - 8/15,,21419,,,,21419
,,Bond72,,7.875,,2/15/1991,2/15/2021,,2/15 - 8/15,,11113,,,,11113
,,Bond73,,8.125,,5/15/1991,5/15/2021,,5/15 - 11/15,,11959,,,,11959
,,Bond74,,8.125,,8/15/1991,8/15/2021,,2/15 - 8/15,,12163,,,,12163
,,Bond75,,8,,11/15/1991,11/15/2021,,5/15 - 11/15,,12137,,,,12137
,,,,,,,,,,,,,,,
,Tips:,,,,7  d,,,,,,,,,,
,CUSIP:,,Series:,Interest Rate:,,,,,,,,,,,
,,None,,1,,1/1/1950,1/31/1992,,,1,,,,,1
,,,,,,,,,,,,,,,
