Loan Description,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Marketable:,,,,,,,,,,,,,,,
,Treasury Bills (Maturity Value):,,,,1d,,,,,,,,,,
,CUSIP:,,,Yield:,,Issue Date:,Payable Date:,,Interest Payable:,,Issued:,Retired:,Inflation Adjusted:,,Outstanding:
,,Bills1,,7.63,,7/6/1989,1/4/1990,,1/4/1990,,6704,,,,14123
,,Bills2,,7.83,,10/5/1989,,,,,7419,,,,
,,Bills3,,7.5,,7/13/1989,11/1/1990,,11/1/1990,,6984,,,,14415
,,Bills4,,7.63,,10/12/1989,,,,,7431,,,,
,,Bills5,,8.45,,1/19/1989,1/18/1990,,1/18/1990,,9119,,,,23765
,,Bills6,,7.67,,7/20/1989,,,,,7031,,,,
,,Bills7,,7.37,,10/19/1989,,,,,7615,,,,
,,Bills8,,7.73,,7/27/1989,1/25/1990,,1/25/1990,,6631,,,,14450
,,Bills9,,7.52,,10/26/1989,,,,,7819,,,,
,,Bills10,,7.35,,8/3/1989,2/1/1990,,2/1/1990,,6321,,,,14233
,,Bills11,,7.78,,10/31/1989,,,,,7812,,,,
,,Bills12,,7.7,,8/10/1989,2/8/1990,,2/8/1990,,6616,,,,14651
,,Bills13,,7.67,,11/9/1989,,,,,8035,,,,
,,Bills14,,8.59,,2/16/1989,2/15/1990,,2/15/1990,,9088,,,,24346
,,Bills15,,7.83,,8/17/1989,,,,,7222,,,,
,,Bills16,,7.68,,11/16/1989,,,,,8036,,,,
,,Bills17,,7.85,,8/24/1989,2/22/1990,,2/22/1990,,7224,,,,15254
,,Bills18,,7.61,,11/24/1989,,,,,8030,,,,
,,Bills19,,7.88,,8/31/1989,3/1/1990,,3/1/1990,,7213,,,,15229
,,Bills20,,7.63,,11/30/1989,,,,,8016,,,,
,,Bills21,,7.87,,9/7/1989,3/8/1990,,3/8/1990,,7227,,,,15250
,,Bills22,,7.55,,12/7/1989,,,,,8023,,,,
,,Bills23,,8.68,,3/16/1989,3/15/1990,,3/15/1990,,9056,,,,24312
,,Bills24,,7.64,,9/14/1989,,,,,7232,,,,
,,Bills25,,7.6,,12/14/1989,,,,,8024,,,,
,,Bills26,,7.64,,9/21/1989,3/22/1990,,3/22/1990,,7213,,,,15244
,,Bills27,,7.62,,12/21/1989,,,,,8031,,,,
,,Bills28,,7.79,,9/28/1989,3/29/1990,,3/29/1990,,7418,,,,15236
,,Bills29,,7.77,,12/28/1989,,,,,7818,,,,
,,Bills30,,7.92,,10/5/1989,4/5/1990,,4/5/1990,,7411,,,,7411
,,Bills31,,8.75,,4/13/1989,4/12/1990,,4/12/1990,,9075,,,,16489
,,Bills32,,7.6,,10/12/1989,,,,,7414,,,,
,,Bills33,,7.88,,8/15/1989,4/19/1990,,4/19/1990,,15020,,,,22658
,,Bills34,,7.42,,10/19/1989,,,,,7638,,,,
,,Bills35,,7.5,,10/26/1989,4/26/1990,,4/26/1990,,7823,,,,7823
,,Bills36,,7.62,,10/31/1989,5/3/1990,,5/3/1990,,7829,,,,7829
,,Bills37,,8.44,,5/11/1989,5/10/1990,,5/10/1990,,9057,,,,17061
,,Bills38,,7.49,,11/9/1989,,,,,8004,,,,
,,Bills39,,7.51,,11/16/1989,5/17/1990,,5/17/1990,,8054,,,,8054
,,Bills40,,7.4,,11/24/1989,5/24/1990,,5/24/1990,,8027,,,,8027
,,Bills41,,7.45,,11/30/1989,5/31/1990,,5/31/1990,,8020,,,,8020
,,Bills42,,8.18,,6/8/1989,6/7/1990,,6/7/1990,,8587,,,,16612
,,Bills43,,7.3,,12/7/1989,,,,,8025,,,,
,,Bills44,,7.41,,12/14/1989,6/14/1990,,6/14/1990,,8019,,,,8019
,,Bills45,,7.43,,12/21/1989,6/21/1990,,6/21/1990,,8026,,,,8026
,,Bills46,,7.64,,12/28/1989,6/28/1990,,6/28/1990,,7841,,,,7841
,,Bills47,,7.58,,7/6/1989,7/5/1990,,7/5/1990,,9030,,,,9030
,,Bills48,,7.22,,8/3/1989,8/2/1990,,8/2/1990,,9058,,,,9058
,,Bills49,,7.68,,8/31/1989,8/30/1990,,8/30/1990,,9294,,,,9294
,,Bills50,,7.61,,9/28/1989,9/27/1990,,9/27/1990,,9519,,,,9519
,,Bills51,,7.35,,10/26/1989,10/25/1990,,10/25/1990,,9769,,,,9769
,,Bills52,,7.17,,11/24/1989,11/23/1990,,11/23/1990,,9787,,,,9787
,,Bills53,,7.14,,12/21/1989,12/20/1990,,12/20/1990,,9811,,,,9811
,,,,,,,,,,,,,,,
,Treasury Notes,,,Rate:,,Issue Date:,Payable:,,Interest Payable:,,Issued:,Retired:,,,Outstanding:
,CUSIP:,,,,,,,,,,,,,,
,,Note1,,10.75,,8/15/1980,8/15/1990,,2/15 - 8/15,,3762,,,,3762
,,Note2,,13,,11/17/1980,11/15/1990,,5/15 - 11/15,,5701,,,,5701
,,Note3,,10.5,,1/4/1983,1/15/1990,,1/15 - 7/15,,4842,,,,4842
,,Note4,,10.5,,4/4/1983,4/15/1990,,4/15 - 10/15,,5054,,,,5054
,,Note5,,10.75,,7/5/1983,7/15/1990,,1/15 - 7/15,,5013,,,,5013
,,Note6,,11.5,,10/1/1983,10/15/1990,,4/15 - 10/15,,5044,,,,5044
,,Note7,,11,,12/1/1984,2/15/1990,,2/15 - 8/15,,6947,-432,,,7379
,,Note8,,11,,12/1/1984,2/15/1990,,15-Feb,,1000,432,,,568
,,Note9,,11.375,,3/1/1985,5/15/1990,,5/15 - 11/15,,7029,,,,7029
,,Note10,,9.875,,6/4/1985,8/15/1990,,2/15 - 8/15,,7196,-400,,,7596
,,Note11,,9.875,,6/4/1985,8/15/1990,,15-Aug,,1000,400,,,601
,,Note12,,9.625,,9/3/1985,11/15/1990,,5/15 - 11/15,,7843,,,,7843
,,Note13,,7.25,,3/31/1986,3/31/1990,,3/31 - 9/30,,7978,,,,7978
,,Note14,,7.25,,6/30/1986,6/30/1990,,6/30 - 12/31,,8037,,,,8037
,,Note15,,6.75,,9/30/1986,9/30/1990,,3/31 - 9/30,,8194,,,,8194
,,Note16,,6.625,,12/31/1986,12/31/1990,,6/30 - 12/31,,8393,,,,8393
,,Note17,,6.5,,2/17/1987,2/15/1990,,2/15 - 8/15,,14265,,,,14265
,,Note18,,7.875,,5/15/1987,5/15/1990,,5/15 - 11/15,,12000,,,,12000
,,Note19,,7.875,,8/17/1987,8/15/1990,,2/15 - 8/15,,11128,,,,11128
,,Note20,,8,,11/16/1987,11/15/1990,,5/15 - 11/15,,13407,,,,13407
,,Note21,,7.375,,2/1/1988,1/31/1990,,1/31 - 7/31,,10748,,,,10748
,,Note22,,7.125,,2/29/1988,2/28/1990,,2/28 - 8/31,,10763,,,,10763
,,Note23,,7.375,,3/31/1988,3/31/1990,,3/31 - 9/30,,11333,,,,11333
,,Note24,,7.625,,5/2/1988,4/30/1990,,4/30 - 10/31,,11260,,,,11260
,,Note25,,8.125,,5/31/1988,5/31/1990,,5/31 - 11/30,,9677,,,,9677
,,Note26,,8,,6/30/1988,6/30/1990,,6/30 - 12/31,,11115,,,,11115
,,Note27,,8.375,,8/1/1988,7/31/1990,,1/31 - 7/31,,10971,,,,10971
,,Note28,,8.625,,8/31/1988,8/31/1990,,2/28 - 8/31,,10596,,,,10596
,,Note29,,8.5,,9/30/1988,9/30/1990,,3/31 - 9/30,,10770,,,,10770
,,Note30,,8.25,,10/31/1988,10/31/1990,,4/30 - 10/31,,10710,,,,10710
,,Note31,,8.875,,11/30/1988,11/30/1990,,5/31 - 11/30,,10605,,,,10605
,,Note32,,9.125,,1/3/1989,12/31/1990,,6/30 - 12/31,,11007,,,,11007
,,Note33,,14.5,,5/15/1981,5/15/1991,,5/15 - 11/15,,2047,,,,2047
,,Note34,,14.875,,8/17/1981,8/15/1991,,2/15 - 8/15,,2812,,,,2812
,,Note35,,14.25,,11/16/1981,11/15/1991,,5/15 - 11/15,,2886,,,,2886
,,Note36,,11.75,,1/4/1984,1/15/1991,,1/15 - 7/15,,5512,,,,5512
,,Note37,,12.375,,4/4/1984,4/15/1991,,4/15 - 10/15,,5377,,,,5377
,,Note38,,13.75,,7/9/1984,7/15/1991,,1/15 - 7/15,,5461,,,,5461
,,Note39,,12.25,,10/23/1984,10/15/1991,,4/15 - 10/15,,5745,,,,5745
,,Note40,,9.125,,12/3/1985,2/15/1991,,2/15 - 8/15,,7687,,,,7687
,,Note41,,8.125,,3/5/1986,5/15/1991,,5/15 - 11/15,,20591,,,,20591
,,Note42,,7.5,,6/3/1986,8/15/1991,,2/15 - 8/15,,7778,,,,7778
,,Note43,,6.5,,9/3/1986,11/15/1991,,5/15 - 11/15,,8346,,,,8346
